MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,Bikebought,CustomerKey
S,M,70000,4,2,Bachelors,Professional,1,2,1,25979
S,F,70000,4,2,Bachelors,Professional,1,3,1,25980
M,M,70000,4,2,Bachelors,Professional,1,4,1,25981
S,F,70000,0,0,Bachelors,Professional,0,1,1,25982
M,M,70000,0,0,Bachelors,Professional,0,1,0,25983
S,F,60000,3,2,Graduate Degree,Professional,1,0,1,25984
M,M,60000,3,2,Graduate Degree,Professional,0,0,1,25985
M,F,60000,3,2,Graduate Degree,Professional,0,0,1,25986
M,M,40000,3,2,High School,Skilled Manual,1,2,1,25987
S,M,40000,4,3,High School,Skilled Manual,1,2,0,25988
M,M,70000,1,0,Bachelors,Professional,1,1,1,25989
S,F,70000,1,0,Bachelors,Professional,0,1,1,25990
M,F,70000,1,0,Partial College,Skilled Manual,1,1,1,25991
M,F,70000,1,0,Partial College,Skilled Manual,1,1,1,25992
S,F,40000,4,3,High School,Skilled Manual,1,3,1,25993
S,M,40000,4,2,High School,Skilled Manual,1,2,1,25994
M,M,40000,4,2,High School,Skilled Manual,1,2,1,25995
M,F,60000,1,0,Partial College,Skilled Manual,1,1,1,25996
M,F,60000,1,0,Partial College,Skilled Manual,1,1,1,25997
M,M,60000,1,0,Partial College,Skilled Manual,1,1,1,25998
M,M,40000,4,2,High School,Skilled Manual,1,2,1,25999
S,M,40000,0,0,Bachelors,Professional,0,1,0,26000
S,M,50000,0,0,Partial College,Skilled Manual,0,1,1,26001
S,M,50000,0,0,Partial College,Skilled Manual,0,1,1,26002
S,F,60000,0,0,Graduate Degree,Professional,0,1,1,26003
M,F,60000,1,0,Partial College,Skilled Manual,1,1,1,26004
M,F,60000,1,0,Partial College,Skilled Manual,1,1,1,26005
M,M,60000,4,3,Bachelors,Professional,1,0,0,26006
M,M,60000,4,3,Bachelors,Professional,0,0,0,26007
M,F,70000,5,5,Graduate Degree,Professional,1,3,0,26008
M,M,70000,5,5,Graduate Degree,Professional,1,3,0,26009
M,F,70000,5,5,Graduate Degree,Professional,1,3,0,26010
S,F,80000,2,0,Graduate Degree,Professional,0,0,1,26011
M,M,80000,1,0,Partial College,Skilled Manual,1,1,1,26012
S,F,60000,1,0,Bachelors,Professional,1,1,1,26013
S,F,60000,1,0,Bachelors,Professional,0,1,1,26014
M,M,60000,1,0,Bachelors,Professional,1,1,1,26015
S,M,60000,1,0,Bachelors,Professional,0,1,1,26016
M,M,70000,5,4,Graduate Degree,Professional,0,2,0,26017
M,M,80000,5,0,Graduate Degree,Professional,1,0,1,26018
M,M,80000,4,4,Graduate Degree,Management,1,1,1,26019
M,M,100000,1,0,Graduate Degree,Management,1,0,1,26020
S,F,100000,1,0,Graduate Degree,Management,1,0,1,26021
M,F,100000,1,0,Graduate Degree,Management,1,0,1,26022
M,F,60000,2,2,Bachelors,Professional,0,1,1,26023
S,F,80000,4,4,Graduate Degree,Management,1,1,1,26024
S,F,90000,2,0,Bachelors,Professional,1,0,1,26025
S,F,70000,5,5,Bachelors,Professional,1,3,0,26026
S,F,110000,1,0,Graduate Degree,Management,0,1,1,26027
S,F,130000,1,0,Graduate Degree,Management,0,1,1,26028
M,M,80000,5,5,Graduate Degree,Management,0,3,1,26029
M,F,60000,3,3,Bachelors,Professional,1,1,0,26030
S,F,60000,3,3,Bachelors,Professional,0,1,0,26031
M,F,70000,5,5,Bachelors,Professional,1,4,0,26032
S,M,70000,0,0,Bachelors,Professional,1,1,1,26033
M,F,60000,3,3,Bachelors,Professional,1,2,0,26034
S,M,60000,3,3,Bachelors,Professional,1,2,0,26035
S,F,60000,3,3,Bachelors,Professional,1,2,0,26036
S,M,20000,0,0,Partial High School,Manual,1,2,0,26037
S,F,30000,0,0,Partial College,Clerical,0,1,1,26038
M,M,60000,2,0,High School,Professional,1,2,0,26039
M,F,70000,2,1,Partial College,Professional,1,0,1,26040
M,F,70000,3,2,Partial College,Professional,1,0,1,26041
M,M,90000,2,0,Partial College,Professional,0,1,1,26042
M,F,80000,2,0,Partial High School,Skilled Manual,1,2,0,26043
S,M,80000,2,0,Partial High School,Skilled Manual,0,2,0,26044
S,M,80000,2,0,Partial High School,Skilled Manual,0,2,0,26045
S,F,80000,2,0,Partial High School,Skilled Manual,1,2,0,26046
M,F,80000,2,0,Partial High School,Skilled Manual,1,2,0,26047
M,M,60000,2,0,High School,Professional,1,2,0,26048
M,M,60000,2,0,High School,Professional,0,2,1,26049
S,M,60000,2,0,High School,Professional,0,2,1,26050
M,M,40000,3,0,Partial College,Professional,1,2,0,26051
M,F,90000,5,5,Partial College,Professional,1,3,0,26052
M,M,100000,3,1,Bachelors,Management,1,3,0,26053
S,M,100000,4,1,Bachelors,Management,0,4,0,26054
S,M,100000,4,1,Partial College,Professional,1,4,1,26055
S,F,100000,4,1,Partial College,Professional,1,4,1,26056
S,M,110000,2,2,Bachelors,Management,1,3,1,26057
S,F,120000,3,2,Bachelors,Management,1,4,1,26058
M,M,130000,1,1,Graduate Degree,Management,1,4,0,26059
M,M,130000,1,2,Graduate Degree,Management,1,1,1,26060
S,M,170000,0,0,Graduate Degree,Management,0,3,1,26061
M,M,80000,4,3,Partial College,Professional,1,2,0,26062
M,M,80000,4,3,Partial College,Professional,1,2,0,26063
M,M,100000,5,2,Partial College,Professional,1,1,0,26064
S,F,110000,3,2,Bachelors,Management,0,4,0,26065
M,F,70000,3,2,Partial College,Professional,0,0,1,26066
M,F,70000,3,2,Partial College,Professional,0,1,0,26067
M,M,70000,4,3,Partial College,Professional,1,0,0,26068
M,F,70000,4,3,Partial College,Professional,1,0,0,26069
S,M,90000,2,1,Partial College,Professional,1,0,1,26070
S,F,80000,2,0,Partial High School,Skilled Manual,0,2,0,26071
S,F,80000,2,0,Partial High School,Skilled Manual,1,2,0,26072
S,F,50000,2,0,Graduate Degree,Management,0,2,0,26073
M,M,80000,4,3,Partial College,Professional,1,2,0,26074
S,F,90000,0,0,Partial College,Professional,1,2,1,26075
M,F,80000,5,4,Partial College,Professional,1,2,0,26076
M,M,80000,5,4,Partial College,Professional,1,3,0,26077
M,M,90000,5,4,Partial College,Professional,1,3,0,26078
M,M,90000,5,4,Partial College,Professional,1,4,0,26079
M,F,100000,1,2,Partial College,Professional,1,3,0,26080
S,M,100000,1,2,Partial College,Professional,0,3,0,26081
S,M,130000,1,2,Bachelors,Management,0,4,1,26082
S,F,150000,1,1,Partial College,Professional,0,4,1,26083
M,M,160000,1,2,Bachelors,Management,0,3,1,26084
M,M,70000,5,4,Partial College,Professional,1,3,0,26085
M,M,80000,5,4,Partial College,Professional,1,3,0,26086
M,F,90000,4,3,High School,Professional,1,1,0,26087
M,M,90000,4,3,High School,Professional,1,2,0,26088
S,M,110000,1,3,Bachelors,Management,0,3,1,26089
S,M,110000,1,3,Bachelors,Management,1,3,1,26090
M,F,160000,1,2,Bachelors,Management,0,4,1,26091
S,M,80000,2,0,Partial High School,Skilled Manual,1,2,0,26092
S,F,60000,2,0,High School,Professional,0,2,1,26093
M,F,60000,2,0,High School,Professional,0,2,1,26094
M,F,70000,4,3,High School,Professional,1,0,0,26095
M,M,90000,2,1,High School,Professional,1,1,1,26096
S,M,130000,2,3,Graduate Degree,Management,0,3,1,26097
S,M,130000,2,3,Graduate Degree,Management,0,3,1,26098
M,F,40000,3,0,Partial College,Professional,0,2,0,26099
S,F,40000,3,0,Partial College,Professional,1,2,0,26100
M,M,50000,2,0,Graduate Degree,Management,1,2,0,26101
S,F,90000,4,3,High School,Professional,0,2,0,26102
M,M,90000,4,3,High School,Professional,1,3,0,26103
M,M,100000,0,3,Partial College,Professional,0,0,0,26104
M,F,110000,3,3,Partial College,Professional,0,4,0,26105
S,M,120000,5,4,High School,Professional,1,3,1,26106
M,F,130000,4,3,Bachelors,Management,1,3,1,26107
S,M,170000,1,1,Graduate Degree,Management,0,2,0,26108
M,M,70000,3,0,Partial High School,Skilled Manual,1,2,0,26109
M,M,70000,3,1,High School,Professional,1,0,1,26110
M,F,70000,3,1,High School,Professional,1,1,1,26111
M,M,70000,3,0,Graduate Degree,Management,1,2,1,26112
S,F,70000,3,0,Graduate Degree,Management,1,2,1,26113
S,M,70000,3,0,Graduate Degree,Management,1,2,1,26114
S,F,70000,3,0,Graduate Degree,Management,0,2,1,26115
S,F,70000,3,0,Graduate Degree,Management,0,2,1,26116
M,M,40000,3,0,Partial College,Professional,1,2,0,26117
M,F,40000,3,0,Partial College,Professional,1,2,0,26118
M,F,40000,3,0,Partial College,Professional,1,2,0,26119
S,M,40000,3,0,Partial College,Professional,0,2,1,26120
M,F,40000,3,0,Partial College,Professional,0,2,1,26121
S,F,40000,4,0,Partial College,Professional,1,2,0,26122
S,F,40000,4,0,Partial College,Professional,1,2,0,26123
M,F,40000,4,0,Partial College,Professional,1,2,0,26124
S,F,40000,4,0,Partial College,Professional,1,2,0,26125
M,F,30000,4,0,High School,Professional,1,2,0,26126
M,M,30000,4,0,High School,Professional,1,2,1,26127
S,M,30000,4,0,High School,Professional,1,2,0,26128
M,F,60000,4,4,Bachelors,Professional,1,2,0,26129
M,M,60000,4,4,Bachelors,Professional,1,3,0,26130
M,M,60000,3,2,Bachelors,Professional,1,2,1,26131
S,F,70000,0,0,Bachelors,Professional,0,1,0,26132
S,M,70000,0,0,Bachelors,Professional,1,1,1,26133
M,F,90000,3,3,Bachelors,Professional,1,0,1,26134
M,F,90000,3,3,Bachelors,Professional,1,0,1,26135
M,F,90000,3,3,Bachelors,Professional,1,0,0,26136
M,M,90000,4,4,Bachelors,Professional,1,0,0,26137
M,F,70000,1,0,Partial College,Skilled Manual,1,1,1,26138
S,M,60000,1,0,Partial College,Skilled Manual,1,1,0,26139
S,F,100000,0,0,Graduate Degree,Management,0,1,1,26140
S,M,110000,0,0,Graduate Degree,Management,1,3,0,26141
M,M,60000,1,0,Partial College,Skilled Manual,1,1,1,26142
M,F,90000,1,0,Bachelors,Professional,1,1,0,26143
S,F,40000,2,0,Bachelors,Professional,1,1,0,26144
M,M,70000,0,0,Bachelors,Professional,0,1,0,26145
M,F,80000,5,5,Bachelors,Professional,1,4,0,26146
M,M,80000,5,5,Bachelors,Professional,1,4,0,26147
M,M,80000,5,5,Bachelors,Professional,1,4,1,26148
S,F,70000,0,0,Bachelors,Professional,0,1,0,26149
S,F,70000,0,0,Bachelors,Professional,0,1,1,26150
M,M,90000,1,0,Bachelors,Professional,1,1,0,26151
S,F,70000,0,0,Bachelors,Professional,0,2,1,26152
M,F,60000,1,0,Partial College,Skilled Manual,1,1,1,26153
M,M,60000,1,0,Partial College,Skilled Manual,1,1,1,26154
M,M,70000,5,4,Bachelors,Professional,1,2,0,26155
M,F,70000,5,4,Partial College,Skilled Manual,1,2,0,26156
M,M,70000,5,4,Partial College,Skilled Manual,1,3,0,26157
M,F,70000,1,0,Partial College,Skilled Manual,1,1,0,26158
S,F,70000,1,0,Partial College,Skilled Manual,1,1,0,26159
M,M,70000,1,0,Partial College,Skilled Manual,1,1,1,26160
M,M,60000,3,2,Partial College,Skilled Manual,1,2,1,26161
M,F,60000,3,2,Partial College,Skilled Manual,1,2,1,26162
M,F,70000,5,4,Partial College,Skilled Manual,1,3,0,26163
M,F,70000,5,4,Partial College,Skilled Manual,0,3,0,26164
M,F,70000,1,0,Partial College,Skilled Manual,1,1,1,26165
M,M,80000,1,0,Partial College,Skilled Manual,0,1,0,26166
S,F,40000,2,0,Bachelors,Management,0,1,1,26167
S,M,30000,0,0,High School,Skilled Manual,1,2,0,26168
M,F,30000,0,0,High School,Skilled Manual,1,2,0,26169
S,M,30000,0,0,High School,Skilled Manual,0,2,0,26170
M,M,40000,0,0,High School,Skilled Manual,1,1,0,26171
S,F,40000,0,0,High School,Skilled Manual,0,2,0,26172
M,F,40000,0,0,High School,Skilled Manual,1,2,0,26173
S,M,30000,0,0,High School,Skilled Manual,0,2,1,26174
M,M,30000,0,0,High School,Skilled Manual,1,2,0,26175
S,M,30000,0,0,High School,Skilled Manual,1,2,0,26176
M,F,30000,0,0,High School,Skilled Manual,0,2,0,26177
M,F,40000,0,0,High School,Skilled Manual,1,2,0,26178
S,F,10000,5,0,High School,Skilled Manual,0,2,0,26179
S,M,30000,0,0,Partial High School,Clerical,0,2,0,26180
M,M,40000,0,0,High School,Skilled Manual,1,2,0,26181
S,F,30000,2,0,Partial College,Clerical,0,2,0,26182
S,M,30000,0,0,Partial High School,Clerical,0,2,1,26183
S,M,30000,0,0,Partial High School,Clerical,0,2,0,26184
S,F,40000,0,0,High School,Skilled Manual,1,2,0,26185
S,F,30000,2,0,Partial College,Clerical,0,2,0,26186
S,M,40000,2,0,Bachelors,Management,1,2,1,26187
M,M,40000,2,0,Bachelors,Management,1,2,1,26188
M,M,40000,2,0,Bachelors,Management,0,2,1,26189
S,M,40000,2,0,Bachelors,Management,0,2,1,26190
M,M,40000,2,0,Bachelors,Management,0,2,1,26191
M,M,40000,2,0,Bachelors,Management,1,2,1,26192
S,M,40000,0,0,Partial College,Skilled Manual,0,1,0,26193
S,M,40000,0,0,Partial College,Skilled Manual,1,1,0,26194
S,F,40000,0,0,Partial College,Skilled Manual,1,1,0,26195
S,M,40000,0,0,High School,Skilled Manual,1,2,0,26196
S,M,40000,0,0,Partial College,Skilled Manual,0,1,0,26197
S,F,50000,0,0,Partial College,Skilled Manual,0,1,0,26198
S,M,50000,0,0,Partial College,Skilled Manual,0,1,0,26199
S,M,70000,0,0,Partial College,Skilled Manual,1,2,1,26200
S,M,80000,0,0,Bachelors,Management,1,1,1,26201
M,F,80000,0,0,Bachelors,Management,0,1,1,26202
S,F,120000,0,0,Bachelors,Management,1,3,0,26203
M,F,130000,5,5,Partial High School,Management,1,4,1,26204
M,M,130000,2,4,Partial College,Professional,1,2,1,26205
M,M,130000,2,4,Partial College,Professional,1,2,1,26206
S,M,150000,1,3,Partial College,Professional,0,3,1,26207
S,F,160000,2,3,Partial College,Professional,0,4,0,26208
S,F,20000,0,0,Partial High School,Manual,0,2,1,26209
S,M,20000,0,0,Partial High School,Manual,0,2,1,26210
S,F,20000,0,0,Partial High School,Manual,1,2,1,26211
S,F,30000,0,0,Partial College,Clerical,0,1,0,26212
S,M,30000,0,0,High School,Manual,0,1,0,26213
M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1,26214
M,M,40000,1,1,Bachelors,Skilled Manual,0,0,0,26215
M,F,10000,0,0,Partial High School,Manual,1,2,0,26216
M,M,10000,0,0,Partial High School,Manual,1,2,0,26217
S,M,20000,0,0,Partial High School,Manual,0,2,0,26218
M,F,40000,1,1,Bachelors,Skilled Manual,1,1,1,26219
M,M,40000,1,1,Bachelors,Skilled Manual,1,1,1,26220
S,F,30000,0,0,High School,Manual,0,1,1,26221
S,F,30000,0,0,High School,Manual,0,1,1,26222
S,M,30000,0,0,High School,Manual,0,1,1,26223
S,M,30000,0,0,High School,Manual,0,1,1,26224
S,M,30000,0,0,High School,Manual,0,1,1,26225
M,F,40000,2,2,Partial College,Clerical,1,0,0,26226
S,M,40000,2,2,Partial College,Clerical,1,0,1,26227
M,F,40000,2,2,Partial College,Clerical,1,0,1,26228
S,F,30000,0,0,High School,Manual,0,1,1,26229
S,F,30000,0,0,High School,Manual,1,1,1,26230
M,M,40000,2,2,Partial College,Clerical,1,1,1,26231
M,M,40000,0,0,Graduate Degree,Skilled Manual,1,0,0,26232
M,F,40000,0,0,Graduate Degree,Skilled Manual,1,0,0,26233
S,M,40000,3,3,Partial College,Clerical,1,0,1,26234
S,F,40000,3,3,Partial College,Clerical,1,1,1,26235
M,F,40000,3,3,Partial College,Clerical,1,1,0,26236
M,F,40000,3,3,Partial College,Clerical,1,1,0,26237
S,F,40000,3,3,Partial College,Clerical,1,1,1,26238
M,F,40000,3,3,Partial College,Clerical,1,1,0,26239
S,F,50000,0,0,Graduate Degree,Skilled Manual,0,0,0,26240
M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,1,26241
M,F,40000,4,4,Partial College,Clerical,1,1,0,26242
S,M,80000,0,0,Graduate Degree,Skilled Manual,0,0,0,26243
M,M,80000,0,0,Graduate Degree,Skilled Manual,0,0,0,26244
M,M,80000,0,0,Graduate Degree,Skilled Manual,1,0,1,26245
S,F,80000,0,0,Graduate Degree,Skilled Manual,0,0,0,26246
M,F,80000,0,0,Graduate Degree,Skilled Manual,1,0,1,26247
M,M,20000,3,0,Partial High School,Clerical,0,2,0,26248
M,M,30000,1,0,High School,Clerical,1,1,1,26249
S,M,30000,1,0,High School,Clerical,0,1,0,26250
S,M,30000,1,0,High School,Clerical,0,1,0,26251
M,F,40000,1,0,Partial College,Clerical,1,1,1,26252
S,M,20000,3,0,Partial High School,Clerical,0,2,0,26253
S,M,20000,3,0,Partial High School,Clerical,0,2,0,26254
S,M,20000,3,0,Partial High School,Clerical,0,2,0,26255
S,M,20000,3,0,Partial High School,Clerical,0,2,0,26256
S,M,20000,3,0,Partial High School,Clerical,0,2,0,26257
S,F,20000,3,0,Partial High School,Clerical,1,2,0,26258
S,M,30000,1,0,High School,Clerical,0,1,0,26259
S,M,30000,1,0,High School,Clerical,1,2,0,26260
S,F,20000,3,0,Partial High School,Clerical,1,2,0,26261
S,F,20000,3,0,Partial High School,Clerical,0,2,0,26262
S,F,20000,3,0,Partial High School,Clerical,1,2,0,26263
S,M,20000,3,0,Partial High School,Clerical,1,2,0,26264
S,F,20000,3,0,Partial High School,Clerical,0,2,0,26265
M,M,30000,2,0,High School,Skilled Manual,0,2,0,26266
M,M,30000,2,0,High School,Skilled Manual,0,2,0,26267
M,M,20000,2,1,Partial High School,Clerical,1,2,0,26268
M,F,20000,2,1,Partial High School,Clerical,1,2,0,26269
S,F,20000,2,1,Partial High School,Clerical,1,2,0,26270
M,F,20000,2,1,Partial High School,Clerical,1,2,0,26271
M,F,20000,2,1,Partial High School,Clerical,1,2,0,26272
M,F,20000,2,1,Partial High School,Clerical,1,2,0,26273
M,F,30000,2,0,High School,Skilled Manual,0,2,0,26274
M,M,40000,1,0,Partial College,Clerical,0,1,0,26275
M,F,40000,1,0,Partial College,Clerical,1,1,1,26276
S,F,40000,2,0,Partial College,Clerical,1,1,1,26277
S,M,40000,2,0,Partial College,Clerical,0,1,0,26278
S,F,40000,2,0,Partial College,Clerical,1,1,1,26279
S,M,40000,2,0,Partial College,Clerical,0,1,1,26280
S,M,40000,2,0,Partial College,Clerical,1,1,1,26281
S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,0,26282
S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,1,26283
S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,0,26284
S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0,1,26285
S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,1,26286
S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,0,26287
M,F,40000,1,0,Graduate Degree,Skilled Manual,1,0,0,26288
M,M,40000,1,0,Graduate Degree,Skilled Manual,1,0,0,26289
S,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,1,26290
S,M,70000,1,0,Graduate Degree,Skilled Manual,1,0,0,26291
M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,1,26292
M,M,70000,1,1,Graduate Degree,Skilled Manual,1,0,1,26293
M,M,50000,1,1,Graduate Degree,Skilled Manual,0,0,1,26294
M,F,50000,1,1,Bachelors,Skilled Manual,1,0,1,26295
M,F,50000,1,1,Bachelors,Skilled Manual,1,0,1,26296
M,M,50000,1,1,Bachelors,Skilled Manual,1,0,1,26297
M,F,50000,1,1,Bachelors,Skilled Manual,1,0,1,26298
S,M,60000,1,0,Graduate Degree,Skilled Manual,0,0,1,26299
S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,1,26300
S,M,70000,1,0,Graduate Degree,Professional,0,0,1,26301
M,M,40000,1,1,Bachelors,Skilled Manual,1,1,1,26302
M,M,40000,1,1,Bachelors,Skilled Manual,1,1,1,26303
M,F,60000,1,0,Graduate Degree,Professional,1,0,1,26304
S,F,60000,2,2,Bachelors,Skilled Manual,0,0,1,26305
S,M,60000,2,2,Bachelors,Skilled Manual,0,0,1,26306
M,M,60000,2,2,Bachelors,Skilled Manual,1,0,1,26307
S,F,60000,2,2,Bachelors,Skilled Manual,0,0,1,26308
S,M,60000,2,2,Bachelors,Skilled Manual,0,0,1,26309
S,F,60000,1,0,Graduate Degree,Professional,0,0,1,26310
S,F,60000,1,0,Graduate Degree,Professional,1,0,1,26311
M,F,60000,1,0,Graduate Degree,Professional,1,0,1,26312
M,M,70000,3,0,Graduate Degree,Professional,1,0,1,26313
S,M,30000,2,0,High School,Skilled Manual,1,2,0,26314
S,F,60000,1,0,Graduate Degree,Professional,0,0,1,26315
S,F,60000,1,0,Graduate Degree,Professional,1,0,1,26316
M,F,60000,1,0,Graduate Degree,Professional,1,0,1,26317
M,M,40000,4,4,High School,Skilled Manual,1,3,0,26318
S,M,70000,2,2,Bachelors,Skilled Manual,0,0,1,26319
M,F,70000,2,2,Bachelors,Skilled Manual,1,1,1,26320
M,M,70000,2,2,Bachelors,Skilled Manual,1,1,1,26321
S,M,40000,0,0,Bachelors,Professional,0,1,1,26322
M,M,60000,2,0,Graduate Degree,Professional,1,0,0,26323
S,F,70000,3,0,Graduate Degree,Professional,0,0,1,26324
M,M,70000,3,0,Graduate Degree,Professional,1,0,1,26325
M,M,70000,4,0,Graduate Degree,Professional,1,0,1,26326
M,M,70000,4,0,Graduate Degree,Professional,1,0,1,26327
S,M,80000,2,0,Graduate Degree,Professional,0,0,1,26328
M,F,50000,2,2,Bachelors,Skilled Manual,1,1,1,26329
S,M,50000,2,2,Bachelors,Skilled Manual,0,1,1,26330
M,F,50000,2,2,Bachelors,Skilled Manual,1,1,1,26331
M,M,80000,3,3,Bachelors,Skilled Manual,0,0,0,26332
M,F,80000,3,3,Bachelors,Skilled Manual,1,0,0,26333
S,M,80000,3,3,Bachelors,Skilled Manual,1,0,0,26334
M,F,80000,3,3,Bachelors,Skilled Manual,1,1,0,26335
M,M,60000,0,0,Graduate Degree,Professional,1,0,0,26336
M,F,60000,0,0,Graduate Degree,Professional,1,0,0,26337
M,F,70000,4,0,Graduate Degree,Professional,1,0,1,26338
S,F,70000,4,0,Graduate Degree,Professional,1,0,1,26339
M,F,70000,5,5,Graduate Degree,Professional,1,2,0,26340
M,F,70000,5,5,Graduate Degree,Professional,1,2,0,26341
S,M,80000,3,0,Graduate Degree,Professional,0,0,1,26342
S,F,40000,0,0,Bachelors,Professional,0,1,1,26343
S,F,50000,3,3,Bachelors,Skilled Manual,1,2,1,26344
M,M,50000,3,3,Bachelors,Skilled Manual,0,2,0,26345
M,M,50000,3,3,Bachelors,Skilled Manual,1,3,0,26346
M,M,50000,3,3,Bachelors,Skilled Manual,1,3,0,26347
M,M,50000,4,4,Bachelors,Skilled Manual,1,1,0,26348
S,M,60000,0,0,Graduate Degree,Professional,0,0,0,26349
M,F,60000,0,0,Graduate Degree,Professional,1,1,0,26350
S,F,60000,0,0,Graduate Degree,Professional,0,1,1,26351
S,F,40000,0,0,Graduate Degree,Clerical,0,0,1,26352
S,F,40000,0,0,Graduate Degree,Clerical,0,0,1,26353
S,M,40000,0,0,Graduate Degree,Clerical,0,0,1,26354
M,M,20000,2,0,High School,Manual,0,1,0,26355
M,M,10000,3,3,High School,Manual,1,1,1,26356
S,M,10000,3,3,Partial High School,Manual,1,1,1,26357
S,M,20000,2,0,High School,Manual,0,1,0,26358
M,M,30000,1,1,Bachelors,Clerical,1,0,1,26359
M,M,30000,1,1,Bachelors,Clerical,0,1,1,26360
M,F,10000,4,4,Partial High School,Manual,1,2,0,26361
M,F,20000,1,1,High School,Manual,1,1,1,26362
M,M,40000,0,0,Bachelors,Clerical,1,0,1,26363
S,F,10000,4,0,High School,Manual,0,2,0,26364
M,M,30000,1,1,Bachelors,Skilled Manual,1,2,0,26365
M,M,30000,1,1,Bachelors,Skilled Manual,1,2,0,26366
M,M,30000,1,1,Bachelors,Skilled Manual,1,2,0,26367
S,M,10000,4,3,Partial High School,Manual,1,2,0,26368
M,F,20000,2,2,High School,Manual,1,0,0,26369
M,F,20000,2,2,High School,Manual,1,2,0,26370
M,F,30000,1,1,Bachelors,Skilled Manual,1,2,0,26371
M,F,10000,3,2,Partial High School,Manual,1,1,1,26372
M,F,70000,0,0,Partial College,Skilled Manual,1,2,1,26373
S,M,130000,0,5,Partial High School,Management,0,4,0,26374
