CustomerKey,YearlyIncome,TotalSpend
26522,60000.00,24.99
26523,60000.00,49.48
26524,60000.00,27.28
26525,70000.00,49.48
26526,70000.00,37.93
26527,70000.00,29.26
26528,60000.00,128.47
26529,70000.00,1549.4175
26530,70000.00,4468.1582
26531,70000.00,27.28
26532,80000.00,4469.4696
26533,80000.00,1629.4075
26534,90000.00,4490.4796
26535,90000.00,64.97
26536,100000.00,4514.9696
26537,100000.00,4468.1582
26538,110000.00,4464.4796
26539,130000.00,4469.4382
26540,170000.00,4468.1582
26541,40000.00,24.99
26542,40000.00,27.28
26543,10000.00,14.23
26544,30000.00,21.49
26545,60000.00,2822.7596
26546,60000.00,2847.7496
26547,30000.00,1407.96
26548,20000.00,1322.98
26549,20000.00,1361.45
26550,40000.00,93.48
26551,40000.00,28.99
26552,40000.00,47.96
26553,40000.00,68.97
26554,60000.00,68.97
26555,70000.00,27.28
26556,60000.00,36.27
26557,60000.00,44.22
26558,10000.00,6.28
26559,10000.00,38.98
26560,20000.00,1396.44
26561,20000.00,1336.96
26562,40000.00,1925.41
26563,40000.00,1957.47
26564,40000.00,49.97
26565,40000.00,23.78
26566,40000.00,2016.95
26567,80000.00,1957.47
26568,80000.00,1957.47
26569,80000.00,1938.47
26570,80000.00,1957.47
26571,80000.00,1938.47
26572,40000.00,1000.4375
26573,40000.00,68.97
26574,40000.00,28.99
26575,40000.00,2890.4082
26576,60000.00,28.99
26577,60000.00,68.97
26578,60000.00,58.47
26579,50000.00,2840.4182
26580,50000.00,68.97
26581,60000.00,2822.7596
26582,60000.00,1000.4375
26583,60000.00,36.27
26584,60000.00,33.98
26585,80000.00,1903.48
26586,60000.00,28.99
26587,70000.00,1920.42
26588,70000.00,1938.47
26589,70000.00,1966.46
26590,100000.00,69.99
26591,100000.00,1957.47
26592,100000.00,78.98
26593,130000.00,27.28
26594,70000.00,29.98
26595,70000.00,24.99
26596,60000.00,36.27
26597,60000.00,68.97
26598,60000.00,33.98
26599,60000.00,28.99
26600,60000.00,2800.4382
26601,60000.00,2862.7396
26602,70000.00,4468.1582
26603,70000.00,4487.1582
26604,70000.00,4442.1582
26605,70000.00,27.28
26606,60000.00,2890.4082
26607,60000.00,2813.7696
26608,60000.00,2881.7396
26609,70000.00,4509.4796
26610,70000.00,4509.4796
26611,70000.00,4490.4796
26612,40000.00,58.47
26613,40000.00,138.96
26614,40000.00,2791.4482
26615,60000.00,1000.4375
26616,40000.00,2800.4382
26617,60000.00,2881.7396
26618,60000.00,2826.4382
26619,60000.00,2972.7696
26620,50000.00,699.0982
26621,50000.00,28.99
26622,50000.00,2820.4382
26623,50000.00,2841.4382
26624,50000.00,2826.4382
26625,60000.00,2827.7496
26626,60000.00,2891.7296
26627,60000.00,2791.4482
26628,40000.00,36.27
26629,60000.00,699.0982
26630,60000.00,699.0982
26631,60000.00,2813.7696
26632,60000.00,2848.7596
26633,60000.00,2883.9082
26634,60000.00,2896.7196
26635,60000.00,2840.4182
26636,60000.00,36.27
26637,60000.00,58.47
26638,70000.00,4518.1482
26639,70000.00,49.48
26640,70000.00,1288.0582
26641,80000.00,4464.4796
26642,80000.00,4490.4796
26643,60000.00,699.0982
26644,60000.00,2805.4282
26645,60000.00,2800.4382
26646,60000.00,2972.7696
26647,60000.00,2889.9382
26648,70000.00,27.28
26649,80000.00,4433.1682
26650,80000.00,4455.4896
26651,80000.00,1957.47
26652,80000.00,1938.47
26653,80000.00,1938.47
26654,90000.00,1346.76
26655,90000.00,1322.98
26656,90000.00,1345.95
26657,90000.00,1357.97
26658,100000.00,1390.95
26659,80000.00,69.99
26660,60000.00,1957.47
26661,60000.00,1912.47
26662,60000.00,1938.47
26663,60000.00,1976.94
26664,70000.00,123.98
26665,70000.00,78.98
26666,110000.00,1336.96
26667,120000.00,1390.95
26668,70000.00,119.98
26669,70000.00,123.98
26670,70000.00,69.99
26671,80000.00,69.99
26672,80000.00,123.98
26673,90000.00,1505.76
26674,60000.00,68.97
26675,60000.00,68.97
26676,60000.00,2805.4282
26677,80000.00,29.98
26678,80000.00,4.99
26679,80000.00,29.98
26680,80000.00,32.27
26681,60000.00,2813.7696
26682,90000.00,64.47
26683,90000.00,1270.8182
26684,110000.00,4468.1582
26685,130000.00,24.99
26686,80000.00,39.98
26687,80000.00,24.99
26688,80000.00,64.97
26689,110000.00,96.92
26690,110000.00,132.47
26691,110000.00,28.99
26692,70000.00,1266.8582
26693,70000.00,7.28
26694,80000.00,4456.1382
26695,80000.00,4524.4596
26696,80000.00,68.97
26697,100000.00,28.99
26698,120000.00,4442.1582
26699,80000.00,64.47
26700,80000.00,7.28
26701,80000.00,39.98
26702,90000.00,68.97
26703,100000.00,4468.1582
26704,110000.00,33.98
26705,150000.00,4455.4896
26706,70000.00,7.28
26707,110000.00,33.98
26708,110000.00,4504.4596
26709,80000.00,68.97
26710,60000.00,2071.4196
26711,60000.00,2049.0982
26712,70000.00,42.97
26713,70000.00,58.47
26714,70000.00,36.27
26715,70000.00,68.97
26716,30000.00,68.97
26717,40000.00,2071.4196
26718,100000.00,4478.4596
26719,80000.00,127.95
26720,100000.00,68.97
26721,100000.00,58.47
26722,110000.00,33.98
26723,170000.00,4467.1482
26724,60000.00,2049.0982
26725,60000.00,2049.0982
26726,60000.00,2071.4196
26727,70000.00,4482.1382
26728,70000.00,4455.0982
26729,70000.00,4442.1582
26730,40000.00,4.99
26731,40000.00,2049.0982
26732,40000.00,88.97
26733,40000.00,93.46
26734,40000.00,2049.0982
26735,40000.00,2071.4196
26736,30000.00,25.48
26737,40000.00,68.97
26738,40000.00,33.98
26739,60000.00,61.97
26740,60000.00,1938.47
26741,90000.00,69.99
26742,70000.00,69.99
26743,70000.00,1371.95
26744,60000.00,1938.47
26745,60000.00,1932.46
26746,60000.00,2001.45
26747,60000.00,1938.47
26748,100000.00,1357.97
26749,100000.00,1322.98
26750,60000.00,1938.47
26751,60000.00,1903.48
26752,60000.00,1917.46
26753,60000.00,1957.47
26754,60000.00,1938.47
26755,80000.00,123.98
26756,80000.00,78.98
26757,90000.00,1344.47
26758,100000.00,1322.98
26759,70000.00,123.98
26760,70000.00,1322.98
26761,60000.00,1938.47
26762,70000.00,133.49
26763,60000.00,1957.47
26764,60000.00,1938.47
26765,70000.00,78.98
26766,70000.00,78.98
26767,70000.00,1331.97
26768,70000.00,1371.95
26769,40000.00,37.29
26770,70000.00,69.99
26771,70000.00,69.99
26772,70000.00,123.98
26773,70000.00,69.99
26774,70000.00,1331.97
26775,30000.00,88.98
26776,30000.00,25.48
26777,40000.00,68.97
26778,40000.00,33.98
26779,30000.00,25.48
26780,30000.00,79.47
26781,30000.00,110.46
26782,30000.00,699.0982
26783,40000.00,88.97
26784,10000.00,88.97
26785,40000.00,74.98
26786,30000.00,2071.4196
26787,30000.00,60.47
26788,40000.00,36.27
26789,40000.00,699.0982
26790,30000.00,27.77
26791,30000.00,25.48
26792,30000.00,184.48
26793,40000.00,88.97
26794,40000.00,44.22
26795,40000.00,1992.46
26796,40000.00,1957.47
26797,40000.00,1957.47
26798,40000.00,28.99
26799,40000.00,28.99
26800,40000.00,68.97
26801,60000.00,2049.0982
26802,40000.00,4.99
26803,50000.00,88.97
26804,50000.00,44.22
26805,60000.00,2071.4196
26806,50000.00,4.99
26807,50000.00,68.97
26808,50000.00,33.98
26809,50000.00,118.96
26810,50000.00,67.93
26811,50000.00,2071.4196
26812,50000.00,58.47
26813,50000.00,58.47
26814,60000.00,2049.0982
26815,60000.00,2049.0982
26816,40000.00,1735.98
26817,40000.00,553.97
26818,10000.00,2407.04
26819,10000.00,69.46
26820,10000.00,3.99
26821,10000.00,27.77
26822,20000.00,2442.03
26823,30000.00,2419.06
26824,10000.00,567.76
26825,10000.00,1228.83
26826,10000.00,1237.82
26827,40000.00,1750.98
26828,40000.00,1732.26
26829,40000.00,1728.27
26830,30000.00,553.97
26831,30000.00,1264.84
26832,30000.00,80.47
26833,30000.00,6.28
26834,30000.00,6.28
26835,10000.00,68.97
26836,20000.00,38.98
26837,20000.00,548.98
26838,20000.00,36.27
26839,20000.00,77.96
26840,20000.00,33.98
26841,30000.00,77.96
26842,10000.00,539.99
26843,10000.00,184.48
26844,20000.00,12.98
26845,20000.00,27.77
26846,20000.00,28.48
26847,20000.00,60.47
26848,20000.00,607.96
26849,10000.00,38.98
26850,20000.00,53.98
26851,20000.00,23.78
26852,20000.00,114.46
26853,30000.00,786.33
26854,40000.00,1714.97
26855,40000.00,1700.99
26856,30000.00,810.32
26857,30000.00,21.49
26858,40000.00,553.97
26859,30000.00,33.98
26860,40000.00,539.99
26861,30000.00,36.27
26862,30000.00,1249.84
26863,20000.00,3.99
26864,30000.00,1268.84
26865,30000.00,123.99
26866,30000.00,615.46
26867,40000.00,1728.27
26868,40000.00,539.99
26869,40000.00,553.97
26870,40000.00,548.98
26871,30000.00,88.97
26872,30000.00,23.78
26873,30000.00,1249.84
26874,30000.00,23.78
26875,30000.00,60.47
26876,30000.00,588.96
26877,30000.00,38.98
26878,20000.00,21.49
26879,20000.00,75.48
26880,20000.00,23.78
26881,10000.00,42.97
26882,20000.00,91.26
26883,20000.00,68.97
26884,30000.00,1273.83
26885,30000.00,574.98
26886,30000.00,553.97
26887,10000.00,6.28
26888,10000.00,38.98
26889,20000.00,30.48
26890,40000.00,588.96
26891,40000.00,39.98
26892,40000.00,553.97
26893,40000.00,59.98
26894,10000.00,23.78
26895,10000.00,553.97
26896,20000.00,12.98
26897,20000.00,38.98
26898,10000.00,173.95
26899,10000.00,23.78
26900,10000.00,47.97
26901,20000.00,3.99
26902,30000.00,777.34
26903,30000.00,800.82
26904,10000.00,28.99
26905,10000.00,6.28
26906,10000.00,67.49
26907,10000.00,108.46
26908,20000.00,36.27
26909,20000.00,77.96
26910,30000.00,588.96
26911,30000.00,3.99
26912,10000.00,27.77
26913,20000.00,607.96
26914,20000.00,588.96
26915,30000.00,58.98
26916,10000.00,1322.98
26917,10000.00,1339.25
26918,10000.00,1399.94
26919,10000.00,1350.75
26920,20000.00,1336.96
26921,20000.00,1336.96
26922,10000.00,1322.98
26923,20000.00,1322.98
26924,20000.00,1350.75
26925,10000.00,36.27
26926,20000.00,28.99
26927,20000.00,36.27
26928,30000.00,597.95
26929,40000.00,588.96
26930,30000.00,1263.82
26931,30000.00,561.48
26932,30000.00,574.98
26933,20000.00,1223.84
26934,30000.00,553.97
26935,10000.00,28.99
26936,20000.00,1249.84
26937,20000.00,619.46
26938,30000.00,722.77
26939,20000.00,777.34
26940,30000.00,1273.83
26941,30000.00,777.34
26942,30000.00,588.96
26943,10000.00,68.97
26944,10000.00,553.97
26945,20000.00,777.34
26946,20000.00,1214.85
26947,20000.00,624.97
26948,20000.00,1293.33
26949,20000.00,565.47
26950,10000.00,777.34
26951,10000.00,60.47
26952,30000.00,751.34
26953,30000.00,786.33
26954,30000.00,1223.84
26955,40000.00,565.47
26956,20000.00,607.96
26957,40000.00,1759.97
26958,40000.00,1732.26
26959,60000.00,563.77
26960,10000.00,574.98
26961,10000.00,1268.84
26962,20000.00,553.97
26963,20000.00,1237.82
26964,20000.00,751.34
26965,30000.00,776.33
26966,30000.00,588.96
26967,70000.00,1336.96
26968,80000.00,78.98
26969,10000.00,23.78
26970,10000.00,38.98
26971,20000.00,6.28
26972,20000.00,83.97
26973,20000.00,38.98
26974,20000.00,1292.81
26975,30000.00,765.32
26976,30000.00,791.32
26977,30000.00,1283.82
26978,40000.00,553.97
26979,40000.00,588.96
26980,10000.00,23.78
26981,10000.00,21.49
26982,20000.00,28.99
26983,40000.00,1744.97
26984,40000.00,1764.96
26985,40000.00,1164.47
26986,40000.00,1155.48
26987,40000.00,1155.48
26988,40000.00,1179.47
26989,20000.00,25.48
26990,20000.00,23.78
26991,30000.00,1264.84
26992,30000.00,583.97
26993,10000.00,38.98
26994,40000.00,1134.47
26995,40000.00,1145.48
26996,40000.00,15.23
26997,40000.00,1149.47
26998,10000.00,75.47
26999,10000.00,57.98
27000,10000.00,30.48
27001,10000.00,30.48
27002,20000.00,38.98
27003,20000.00,21.49
27004,30000.00,1264.84
27005,30000.00,777.34
27006,30000.00,750.30
27007,40000.00,113.96
27008,40000.00,616.95
27009,40000.00,574.98
27010,40000.00,41.93
27011,40000.00,36.27
27012,40000.00,36.27
27013,40000.00,36.27
27014,80000.00,1274.0782
27015,80000.00,68.97
27016,80000.00,41.93
27017,80000.00,4502.1382
27018,80000.00,33.98
27019,20000.00,4.99
27020,40000.00,2071.4196
27021,40000.00,2071.4196
27022,20000.00,4.99
27023,20000.00,60.47
27024,20000.00,7.28
27025,20000.00,23.78
27026,30000.00,699.0982
27027,30000.00,782.99
27028,30000.00,59.98
27029,30000.00,31.73
27030,30000.00,21.49
27031,30000.00,4.99
27032,30000.00,7.28
27033,20000.00,29.48
27034,20000.00,4.99
27035,20000.00,7.28
27036,30000.00,7.28
27037,30000.00,12.94
27038,30000.00,7.28
27039,30000.00,4.99
27040,20000.00,7.28
27041,20000.00,7.28
27042,30000.00,68.49
27043,30000.00,782.99
27044,30000.00,2049.0982
27045,30000.00,2049.0982
27046,40000.00,36.27
27047,40000.00,2049.0982
27048,40000.00,36.27
27049,40000.00,4.99
27050,40000.00,2071.4196
27051,40000.00,2049.0982
27052,40000.00,36.27
27053,40000.00,782.99
27054,40000.00,2071.4196
27055,40000.00,33.98
27056,40000.00,2071.4196
27057,50000.00,28.99
27058,50000.00,2049.0982
27059,50000.00,118.96
27060,40000.00,782.99
27061,40000.00,4.99
27062,40000.00,782.99
27063,40000.00,2071.4196
27064,40000.00,2071.4196
27065,40000.00,68.97
27066,40000.00,33.98
27067,60000.00,2049.0982
27068,60000.00,2049.0982
27069,60000.00,2049.0982
27070,50000.00,68.97
27071,40000.00,782.99
27072,70000.00,31.28
27073,70000.00,4433.1682
27074,70000.00,4433.1682
27075,70000.00,1371.95
27076,60000.00,2071.4196
27077,60000.00,2071.4196
27078,40000.00,2071.4196
27079,40000.00,2071.4196
27080,40000.00,2071.4196
27081,40000.00,2049.0982
27082,40000.00,782.99
27083,40000.00,2049.0982
27084,40000.00,782.99
27085,40000.00,782.99
27086,40000.00,2049.0982
27087,40000.00,2071.4196
27088,60000.00,2071.4196
27089,60000.00,2049.0982
27090,60000.00,2049.0982
27091,60000.00,2071.4196
27092,70000.00,4519.4596
27093,70000.00,4509.4796
27094,60000.00,2071.4196
27095,60000.00,2049.0982
27096,70000.00,4490.4796
27097,70000.00,4464.4796
27098,70000.00,68.97
27099,60000.00,782.99
27100,60000.00,7.28
27101,60000.00,782.99
27102,60000.00,782.99
27103,70000.00,4468.1582
27104,70000.00,4468.1582
27105,70000.00,4447.1482
27106,70000.00,4455.4896
27107,70000.00,4455.4896
27108,50000.00,2071.4196
27109,80000.00,88.97
27110,80000.00,4.99
27111,60000.00,7.28
27112,60000.00,114.46
27113,60000.00,77.96
27114,70000.00,4464.4796
27115,70000.00,58.47
27116,70000.00,4464.4796
27117,70000.00,4490.4796
27118,30000.00,777.34
27119,30000.00,1228.83
27120,30000.00,1264.84
27121,20000.00,539.99
27122,20000.00,786.33
27123,30000.00,777.34
27124,30000.00,811.32
27125,30000.00,607.96
27126,40000.00,1155.48
27127,40000.00,1120.49
27128,40000.00,1155.48
27129,60000.00,1134.47
27130,60000.00,539.99
27131,60000.00,603.49
27132,10000.00,571.72
27133,20000.00,777.34
27134,20000.00,777.34
27135,10000.00,42.97
27136,10000.00,1223.84
27137,10000.00,617.47
27138,20000.00,777.34
27139,20000.00,1282.82
27140,20000.00,575.71
27141,30000.00,574.98
27142,30000.00,791.32
27143,40000.00,1169.46
27144,60000.00,39.99
27145,60000.00,35.00
27146,60000.00,74.98
27147,70000.00,123.98
27148,70000.00,78.98
27149,60000.00,42.28
27150,60000.00,201.28
27151,20000.00,6.28
27152,20000.00,38.98
27153,30000.00,42.97
27154,30000.00,1228.83
27155,20000.00,68.97
27156,20000.00,6.28
27157,20000.00,60.47
27158,20000.00,6.28
27159,20000.00,791.32
27160,30000.00,31.73
27161,30000.00,1236.78
27162,40000.00,539.99
27163,10000.00,7.28
27164,20000.00,3.99
27165,20000.00,3.99
27166,30000.00,827.33
27167,40000.00,1203.46
27168,20000.00,67.49
27169,30000.00,1214.85
27170,30000.00,756.33
27171,30000.00,588.96
27172,10000.00,23.78
27173,10000.00,60.47
27174,40000.00,7.28
27175,40000.00,565.47
27176,20000.00,21.49
27177,20000.00,28.48
27178,20000.00,25.48
27179,30000.00,548.98
27180,30000.00,1268.84
27181,40000.00,1155.48
27182,40000.00,1174.48
27183,40000.00,1147.77
27184,40000.00,89.97
27185,40000.00,588.96
27186,40000.00,600.46
27187,40000.00,7.28
27188,40000.00,4.99
27189,40000.00,58.47
27190,40000.00,36.27
27191,40000.00,29.48
27192,40000.00,33.98
27193,50000.00,2049.0982
27194,40000.00,77.96
27195,80000.00,4455.4896
27196,80000.00,68.49
27197,80000.00,36.27
27198,80000.00,147.95
27199,80000.00,4468.1582
27200,80000.00,36.27
27201,80000.00,4492.6482
27202,80000.00,96.92
27203,20000.00,18.97
27204,30000.00,4.99
27205,30000.00,2049.0982
27206,40000.00,2071.4196
27207,20000.00,4.99
27208,20000.00,39.98
27209,20000.00,13.98
27210,20000.00,7.28
27211,30000.00,2071.4196
27212,30000.00,2071.4196
27213,20000.00,7.28
27214,20000.00,187.98
27215,20000.00,64.47
27216,30000.00,37.97
27217,20000.00,28.98
27218,20000.00,6.28
27219,20000.00,67.49
27220,20000.00,38.98
27221,20000.00,3.99
27222,20000.00,11.94
27223,20000.00,6.28
27224,20000.00,6.28
27225,30000.00,28.48
27226,30000.00,2049.0982
27227,30000.00,2071.4196
27228,40000.00,2071.4196
27229,40000.00,93.46
27230,40000.00,13.98
27231,40000.00,2049.0982
27232,40000.00,2049.0982
27233,40000.00,58.47
27234,40000.00,2071.4196
27235,40000.00,2049.0982
27236,40000.00,33.98
27237,40000.00,28.99
27238,40000.00,68.97
27239,40000.00,2071.4196
27240,40000.00,2049.0982
27241,50000.00,28.99
27242,40000.00,782.99
27243,40000.00,54.98
27244,40000.00,36.27
27245,40000.00,33.98
27246,40000.00,28.99
27247,40000.00,68.97
27248,50000.00,36.27
27249,70000.00,28.99
27250,70000.00,4587.9596
27251,50000.00,2049.0982
27252,50000.00,782.99
27253,50000.00,782.99
27254,50000.00,2049.0982
27255,50000.00,2049.0982
27256,60000.00,2071.4196
27257,60000.00,2071.4196
27258,60000.00,2071.4196
27259,40000.00,782.99
27260,40000.00,2049.0982
27261,40000.00,2049.0982
27262,40000.00,2049.0982
27263,60000.00,2049.0982
27264,60000.00,2071.4196
27265,60000.00,782.99
27266,60000.00,2071.4196
27267,60000.00,782.99
27268,60000.00,2049.0982
27269,60000.00,2049.0982
27270,60000.00,782.99
27271,60000.00,2071.4196
27272,60000.00,2049.0982
27273,70000.00,4490.4796
27274,70000.00,4468.1582
27275,60000.00,2049.0982
27276,60000.00,2049.0982
27277,60000.00,2071.4196
27278,40000.00,28.99
27279,70000.00,4490.4796
27280,70000.00,4447.1482
27281,70000.00,4540.4696
27282,40000.00,69.99
27283,40000.00,119.98
27284,40000.00,122.96
27285,60000.00,782.99
27286,60000.00,2071.4196
27287,70000.00,4484.4796
27288,70000.00,4442.1582
27289,50000.00,2071.4196
27290,80000.00,28.99
27291,80000.00,4455.4896
27292,60000.00,2049.0982
27293,60000.00,88.97
27294,70000.00,4540.4696
27295,70000.00,4442.1582
27296,70000.00,4518.4696
27297,60000.00,782.99
27298,60000.00,782.99
27299,120000.00,1322.98
27300,70000.00,7.28
27301,70000.00,68.97
27302,100000.00,36.27
27303,110000.00,28.99
27304,110000.00,42.97
27305,170000.00,1714.97
27306,110000.00,28.99
27307,120000.00,68.97
27308,120000.00,6.28
27309,130000.00,2457.33
27310,80000.00,68.97
27311,80000.00,33.98
27312,110000.00,33.98
27313,70000.00,33.98
27314,80000.00,68.97
27315,100000.00,68.97
27316,120000.00,2443.35
27317,150000.00,6.28
27318,80000.00,42.97
27319,90000.00,1775.47
27320,70000.00,33.98
27321,80000.00,28.99
27322,90000.00,36.27
27323,80000.00,83.97
27324,80000.00,2364.97
27325,100000.00,201.27
27326,80000.00,83.97
27327,110000.00,33.98
27328,80000.00,68.97
27329,80000.00,39.98
27330,120000.00,42.97
27331,130000.00,3.99
27332,90000.00,7.28
27333,100000.00,28.99
27334,90000.00,4.99
27335,90000.00,39.98
27336,120000.00,36.27
27337,150000.00,11.94
